No saved genome found.
Genome 85: Fitness 33.28
Genome 86: Fitness 46.73
Genome 87: Fitness 63.25
Genome 88: Fitness 56.73
Genome 89: Fitness 86.95
Genome 90: Fitness 52.91
Genome 91: Fitness 40.30
Genome 92: Fitness 41.17
Genome 93: Fitness 70.87
Genome 94: Fitness 27.30
Genome 95: Fitness 17.51
Genome 96: Fitness 46.72
Genome 97: Fitness 52.42
Genome 98: Fitness 37.97
Genome 99: Fitness 57.51
Genome 100: Fitness 63.60
Best fitness: 94.48
Generation 62/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 40.86
Genome 7: Fitness 15.09
Genome 8: Fitness 16.95
Genome 9: Fitness 59.28
Genome 10: Fitness 39.45
Genome 11: Fitness 56.73
Genome 12: Fitness 46.14
Genome 13: Fitness 60.16
Genome 14: Fitness 27.59
Genome 15: Fitness 34.01
Genome 16: Fitness 84.12
Genome 17: Fitness 63.62
Genome 18: Fitness 45.26
Genome 19: Fitness 79.76
Genome 20: Fitness 31.44
Genome 21: Fitness 86.39
Genome 22: Fitness 53.15
Genome 23: Fitness 26.67
Genome 24: Fitness 57.67
Genome 25: Fitness 57.38
Genome 26: Fitness 85.31
Genome 27: Fitness 46.99
Genome 28: Fitness 39.94
Genome 29: Fitness 89.48
Genome 30: Fitness 52.60
Genome 31: Fitness 73.15
Genome 32: Fitness 33.05
Genome 33: Fitness 58.30
Genome 34: Fitness 30.48
Genome 35: Fitness 49.00
Genome 36: Fitness 35.99
Genome 37: Fitness 35.79
Genome 38: Fitness 81.38
Genome 39: Fitness 52.38
Genome 40: Fitness 79.63
Genome 41: Fitness 78.38
Genome 42: Fitness 50.61
Genome 43: Fitness 33.17
Genome 44: Fitness 42.36
Genome 45: Fitness 11.80
Genome 46: Fitness 60.71
Genome 47: Fitness 11.47
Genome 48: Fitness 45.72
Genome 49: Fitness 44.14
Genome 50: Fitness 32.81
Genome 51: Fitness 30.17
Genome 52: Fitness 47.46
Genome 53: Fitness 76.55
Genome 54: Fitness 36.13
Genome 55: Fitness 9.10
Genome 56: Fitness 48.93
Genome 57: Fitness 76.02
Genome 58: Fitness 55.72
Genome 59: Fitness 80.63
Genome 60: Fitness 62.30
Genome 61: Fitness 47.33
Genome 62: Fitness 83.36
Genome 63: Fitness 44.81
Genome 64: Fitness 77.28
Genome 65: Fitness 77.80
Genome 66: Fitness 33.10
Genome 67: Fitness 6.14
Genome 68: Fitness 39.97
Genome 69: Fitness 83.55
Genome 70: Fitness 90.01
Genome 71: Fitness 90.13
Genome 72: Fitness 57.33
Genome 73: Fitness 33.40
Genome 74: Fitness 28.87
Genome 75: Fitness 26.05
Genome 76: Fitness 77.67
Genome 77: Fitness 53.67
Genome 78: Fitness 40.88
Genome 79: Fitness 55.84
Genome 80: Fitness 42.62
Genome 81: Fitness 57.06
Genome 82: Fitness 85.31
Genome 83: Fitness 34.21
Genome 84: Fitness 33.68
Genome 85: Fitness 77.76
Genome 86: Fitness 26.30
Genome 87: Fitness 34.91
Genome 88: Fitness 82.09
Genome 89: Fitness 54.30
Genome 90: Fitness 34.28
Genome 91: Fitness 64.53
Genome 92: Fitness 69.60
Genome 93: Fitness 14.36
Genome 94: Fitness 65.21
Genome 95: Fitness 13.81
Genome 96: Fitness 33.63
Genome 97: Fitness 87.11
Genome 98: Fitness 33.57
Genome 99: Fitness 32.01
Genome 100: Fitness 61.41
Best fitness: 94.48
Generation 63/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 84.61
Genome 7: Fitness 35.34
Genome 8: Fitness 72.67
Genome 9: Fitness 46.25
Genome 10: Fitness 20.91
Genome 11: Fitness 87.92
Genome 12: Fitness 28.31
Genome 13: Fitness 86.02
Genome 14: Fitness 36.54
Genome 15: Fitness 62.47
Genome 16: Fitness 87.62
Genome 17: Fitness 79.03
Genome 18: Fitness 54.67
Genome 19: Fitness 58.36
Genome 20: Fitness 47.06
Genome 21: Fitness 82.50
Genome 22: Fitness 42.87
Genome 23: Fitness 86.85
Genome 24: Fitness 88.04
Genome 25: Fitness 91.80
Genome 26: Fitness 72.61
Genome 27: Fitness 31.06
Genome 28: Fitness 35.00
Genome 29: Fitness 70.66
Genome 30: Fitness 39.32
Genome 31: Fitness 41.36
Genome 32: Fitness 54.96
Genome 33: Fitness 36.30
Genome 34: Fitness 32.63
Genome 35: Fitness 31.37
Genome 36: Fitness 71.34
Genome 37: Fitness 44.20
Genome 38: Fitness 30.02
Genome 39: Fitness 46.64
Genome 40: Fitness 52.76
Genome 41: Fitness 61.42
Genome 42: Fitness 46.04
Genome 43: Fitness 29.61
Genome 44: Fitness 50.70
Genome 45: Fitness 57.39
Genome 46: Fitness 42.15
Genome 47: Fitness 38.80
Genome 48: Fitness 35.37
Genome 49: Fitness 51.16
Genome 50: Fitness 47.53
Genome 51: Fitness 57.53
Genome 52: Fitness 41.54
Genome 53: Fitness 46.43
Genome 54: Fitness 31.98
Genome 55: Fitness 48.30
Genome 56: Fitness 32.75
Genome 57: Fitness 52.82
Genome 58: Fitness 39.02
Genome 59: Fitness 48.69
Genome 60: Fitness 30.77
Genome 61: Fitness 50.18
Genome 62: Fitness 56.55
Genome 63: Fitness 58.12
Genome 64: Fitness 50.77
Genome 65: Fitness 18.83
Genome 66: Fitness 79.57
Genome 67: Fitness 42.00
Genome 68: Fitness 15.27
Genome 69: Fitness 40.04
Genome 70: Fitness 73.49
Genome 71: Fitness 39.77
Genome 72: Fitness 53.70
Genome 73: Fitness 39.94
Genome 74: Fitness 64.66
Genome 75: Fitness 33.38
Genome 76: Fitness 44.02
Genome 77: Fitness 22.98
Genome 78: Fitness 63.27
Genome 79: Fitness 34.20
Genome 80: Fitness 69.87
Genome 81: Fitness 35.56
Genome 82: Fitness 47.48
Genome 83: Fitness 62.17
Genome 84: Fitness 43.58
Genome 85: Fitness 73.55
Genome 86: Fitness 42.06
Genome 87: Fitness 32.21
Genome 88: Fitness 78.89
Genome 89: Fitness 70.92
Genome 90: Fitness 77.33
Genome 91: Fitness 62.54
Genome 92: Fitness 34.59
Genome 93: Fitness 70.18
Genome 94: Fitness 30.28
Genome 95: Fitness 46.47
Genome 96: Fitness 66.46
Genome 97: Fitness 43.25
Genome 98: Fitness 39.16
Genome 99: Fitness 74.81
Genome 100: Fitness 73.58
Best fitness: 94.48
Generation 64/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 56.90
Genome 7: Fitness 90.52
Genome 8: Fitness 34.87
Genome 9: Fitness 74.15
Genome 10: Fitness 57.09
Genome 11: Fitness 67.73
Genome 12: Fitness 67.52
Genome 13: Fitness 73.03
Genome 14: Fitness 80.94
Genome 15: Fitness 38.45
Genome 16: Fitness 58.26
Genome 17: Fitness 50.16
Genome 18: Fitness 47.14
Genome 19: Fitness 84.99
Genome 20: Fitness 62.62
Genome 21: Fitness 89.59
Genome 22: Fitness 30.69
Genome 23: Fitness 31.99
Genome 24: Fitness 12.87
Genome 25: Fitness 78.49
Genome 26: Fitness 48.75
Genome 27: Fitness 85.89
Genome 28: Fitness 72.96
Genome 29: Fitness 80.97
Genome 30: Fitness 67.86
Genome 31: Fitness 55.56
Genome 32: Fitness 44.02
Genome 33: Fitness 74.61
Genome 34: Fitness 81.44
Genome 35: Fitness 11.46
Genome 36: Fitness 76.41
Genome 37: Fitness 47.43
Genome 38: Fitness 52.56
Genome 39: Fitness 38.59
Genome 40: Fitness 63.59
Genome 41: Fitness 83.37
Genome 42: Fitness 14.98
Genome 43: Fitness 36.14
Genome 44: Fitness 51.48
Genome 45: Fitness 68.46
Genome 46: Fitness 61.44
Genome 47: Fitness 11.49
Genome 48: Fitness 53.93
Genome 49: Fitness 34.15
Genome 50: Fitness 78.11
Genome 51: Fitness 29.91
Genome 52: Fitness 78.84
Genome 53: Fitness 44.66
Genome 54: Fitness 36.07
Genome 55: Fitness 57.85
Genome 56: Fitness 11.79
Genome 57: Fitness 54.97
Genome 58: Fitness 36.27
Genome 59: Fitness 58.42
Genome 60: Fitness 39.39
Genome 61: Fitness 30.69
Genome 62: Fitness 43.75
Genome 63: Fitness 80.92
Genome 64: Fitness 78.42
Genome 65: Fitness 36.65
Genome 66: Fitness 23.40
Genome 67: Fitness 70.69
Genome 68: Fitness 67.87
Genome 69: Fitness 87.37
Genome 70: Fitness 91.56
Genome 71: Fitness 50.91
Genome 72: Fitness 49.48
Genome 73: Fitness 51.93
Genome 74: Fitness 83.48
Genome 75: Fitness 73.74
Genome 76: Fitness 87.91
Genome 77: Fitness 8.43
Genome 78: Fitness 62.98
Genome 79: Fitness 66.13
Genome 80: Fitness 52.64
Genome 81: Fitness 28.26
Genome 82: Fitness 90.65
Genome 83: Fitness 78.24
Genome 84: Fitness 83.43
Genome 85: Fitness 55.78
Genome 86: Fitness 49.40
Genome 87: Fitness 30.13
Genome 88: Fitness 73.58
Genome 89: Fitness 65.20
Genome 90: Fitness 48.99
Genome 91: Fitness 43.86
Genome 92: Fitness 59.31
Genome 93: Fitness 40.31
Genome 94: Fitness 69.17
Genome 95: Fitness 30.58
Genome 96: Fitness 68.21
Genome 97: Fitness 62.80
Genome 98: Fitness 46.87
Genome 99: Fitness 44.48
Genome 100: Fitness 38.45
Best fitness: 94.48
Generation 65/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 24.59
Genome 7: Fitness 68.32
Genome 8: Fitness 54.67
Genome 9: Fitness 77.59
Genome 10: Fitness 33.20
Genome 11: Fitness 57.97
Genome 12: Fitness 83.94
Genome 13: Fitness 31.05
Genome 14: Fitness 57.19
Genome 15: Fitness 52.18
Genome 16: Fitness 43.16
Genome 17: Fitness 13.23
Genome 18: Fitness 68.56
Genome 19: Fitness 36.91
Genome 20: Fitness 85.90
Genome 21: Fitness 89.06
Genome 22: Fitness 89.75
Genome 23: Fitness 80.27
Genome 24: Fitness 49.16
Genome 25: Fitness 45.30
Genome 26: Fitness 26.29
Genome 27: Fitness 6.20
Genome 28: Fitness 67.02
Genome 29: Fitness 64.12
Genome 30: Fitness 85.88
Genome 31: Fitness 62.18
Genome 32: Fitness 71.78
Genome 33: Fitness 57.50
Genome 34: Fitness 41.59
Genome 35: Fitness 47.31
Genome 36: Fitness 33.46
Genome 37: Fitness 27.74
Genome 38: Fitness 48.28
Genome 39: Fitness 36.54
Genome 40: Fitness 37.88
Genome 41: Fitness 30.34
Genome 42: Fitness 80.49
Genome 43: Fitness 57.47
Genome 44: Fitness 91.00
Genome 45: Fitness 13.75
Genome 46: Fitness 66.42
Genome 47: Fitness 37.87
Genome 48: Fitness 32.84
Genome 49: Fitness 64.58
Genome 50: Fitness 73.52
Genome 51: Fitness 43.31
Genome 52: Fitness 30.03
Genome 53: Fitness 57.00
Genome 54: Fitness 53.96
Genome 55: Fitness 58.86
Genome 56: Fitness 76.76
Genome 57: Fitness 56.43
Genome 58: Fitness 72.10
Genome 59: Fitness 24.45
Genome 60: Fitness 72.21
Genome 61: Fitness 69.15
Genome 62: Fitness 42.16
Genome 63: Fitness 53.09
Genome 64: Fitness 86.91
Genome 65: Fitness 32.06
Genome 66: Fitness 71.56
Genome 67: Fitness 24.10
Genome 68: Fitness 62.51
Genome 69: Fitness 82.63
Genome 70: Fitness 32.14
Genome 71: Fitness 25.87
Genome 72: Fitness 10.51
Genome 73: Fitness 75.68
Genome 74: Fitness 32.14
Genome 75: Fitness 90.23
Genome 76: Fitness 43.30
Genome 77: Fitness 62.16
Genome 78: Fitness 62.15
Genome 79: Fitness 37.79
Genome 80: Fitness 79.42
Genome 81: Fitness 82.59
Genome 82: Fitness 54.53
Genome 83: Fitness 22.97
Genome 84: Fitness 35.24
Genome 85: Fitness 45.00
Genome 86: Fitness 37.81
Genome 87: Fitness 36.96
Genome 88: Fitness 55.62
Genome 89: Fitness 37.96
Genome 90: Fitness 35.81
Genome 91: Fitness 76.15
Genome 92: Fitness 33.59
Genome 93: Fitness 34.26
Genome 94: Fitness 57.23
Genome 95: Fitness 33.55
Genome 96: Fitness 77.66
Genome 97: Fitness 35.84
Genome 98: Fitness 9.81
Genome 99: Fitness 55.67
Genome 100: Fitness 17.85
Best fitness: 94.48
Generation 66/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 57.98
Genome 7: Fitness 56.85
Genome 8: Fitness 49.46
Genome 9: Fitness 59.31
Genome 10: Fitness 74.29
Genome 11: Fitness 37.78
Genome 12: Fitness 66.47
Genome 13: Fitness 57.43
Genome 14: Fitness 31.73
Genome 15: Fitness 34.24
Genome 16: Fitness 86.92
Genome 17: Fitness 66.42
Genome 18: Fitness 64.64
Genome 19: Fitness 62.13
Genome 20: Fitness 65.75
Genome 21: Fitness 80.79
Genome 22: Fitness 72.72
Genome 23: Fitness 34.70
Genome 24: Fitness 38.76
Genome 25: Fitness 71.85
Genome 26: Fitness 34.31
Genome 27: Fitness 43.65
Genome 28: Fitness 45.19
Genome 29: Fitness 47.03
Genome 30: Fitness 33.50
Genome 31: Fitness 35.44
Genome 32: Fitness 85.15
Genome 33: Fitness 48.97
Genome 34: Fitness 35.98
Genome 35: Fitness 45.41
Genome 36: Fitness 26.94
Genome 37: Fitness 33.40
Genome 38: Fitness 87.44
Genome 39: Fitness 73.11
Genome 40: Fitness 37.35
Genome 41: Fitness 51.88
Genome 42: Fitness 54.96
Genome 43: Fitness 58.40
Genome 44: Fitness 34.55
Genome 45: Fitness 64.41
Genome 46: Fitness 56.97
Genome 47: Fitness 70.49
Genome 48: Fitness 70.30
Genome 49: Fitness 68.95
Genome 50: Fitness 29.94
Genome 51: Fitness 15.52
Genome 52: Fitness 72.85
Genome 53: Fitness 31.93
Genome 54: Fitness 51.64
Genome 55: Fitness 40.35
Genome 56: Fitness 17.60
Genome 57: Fitness 18.60
Genome 58: Fitness 63.98
Genome 59: Fitness 48.43
Genome 60: Fitness 82.03
Genome 61: Fitness 58.03
Genome 62: Fitness 55.09
Genome 63: Fitness 40.30
Genome 64: Fitness 48.70
Genome 65: Fitness 45.49
Genome 66: Fitness 81.20
Genome 67: Fitness 43.71
Genome 68: Fitness 46.44
Genome 69: Fitness 42.14
Genome 70: Fitness 26.50
Genome 71: Fitness 35.21
Genome 72: Fitness 63.37
Genome 73: Fitness 48.69
Genome 74: Fitness 85.13
Genome 75: Fitness 32.69
Genome 76: Fitness 47.21
Genome 77: Fitness 88.68
Genome 78: Fitness 64.96
Genome 79: Fitness 45.63
Genome 80: Fitness 45.97
Genome 81: Fitness 68.44
Genome 82: Fitness 84.90
Genome 83: Fitness 87.09
Genome 84: Fitness 43.87
Genome 85: Fitness 81.60
Genome 86: Fitness 58.66
Genome 87: Fitness 86.43
Genome 88: Fitness 51.12
Genome 89: Fitness 83.22
Genome 90: Fitness 30.02
Genome 91: Fitness 50.43
Genome 92: Fitness 36.26
Genome 93: Fitness 69.23
Genome 94: Fitness 45.64
Genome 95: Fitness 11.27
Genome 96: Fitness 34.41
Genome 97: Fitness 48.09
Genome 98: Fitness 34.53
Genome 99: Fitness 54.72
Genome 100: Fitness 37.25
Best fitness: 94.48
Generation 67/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 68.38
Genome 7: Fitness 46.01
Genome 8: Fitness 73.66
Genome 9: Fitness 44.43
Genome 10: Fitness 41.12
Genome 11: Fitness 90.54
Genome 12: Fitness 43.59
Genome 13: Fitness 16.44
Genome 14: Fitness 58.20
Genome 15: Fitness 60.64
Genome 16: Fitness 48.73
Genome 17: Fitness 69.04
Genome 18: Fitness 28.98
Genome 19: Fitness 49.30
Genome 20: Fitness 49.20
Genome 21: Fitness 77.06
Genome 22: Fitness 60.94
Genome 23: Fitness 83.98
Genome 24: Fitness 44.12
Genome 25: Fitness 79.18
Genome 26: Fitness 48.21
Genome 27: Fitness 80.59
Genome 28: Fitness 46.56
Genome 29: Fitness 49.38
Genome 30: Fitness 74.18
Genome 31: Fitness 53.04
Genome 32: Fitness 49.63
Genome 33: Fitness 45.67
Genome 34: Fitness 17.63
Genome 35: Fitness 49.33
Genome 36: Fitness 59.13
Genome 37: Fitness 55.36
Genome 38: Fitness 55.49
Genome 39: Fitness 49.11
Genome 40: Fitness 49.55
Genome 41: Fitness 14.70
Genome 42: Fitness 73.00
Genome 43: Fitness 66.11
Genome 44: Fitness 29.41
Genome 45: Fitness 64.69
Genome 46: Fitness 51.69
Genome 47: Fitness 76.70
Genome 48: Fitness 80.28
Genome 49: Fitness 50.26
Genome 50: Fitness 33.33
Genome 51: Fitness 62.43
Genome 52: Fitness 37.14
Genome 53: Fitness 80.02
Genome 54: Fitness 35.03
Genome 55: Fitness 33.19
Genome 56: Fitness 32.65
Genome 57: Fitness 59.39
Genome 58: Fitness 41.66
Genome 59: Fitness 45.78
Genome 60: Fitness 77.48
Genome 61: Fitness 67.27
Genome 62: Fitness 47.99
Genome 63: Fitness 73.71
Genome 64: Fitness 36.09
Genome 65: Fitness 88.09
Genome 66: Fitness 68.60
Genome 67: Fitness 75.37
Genome 68: Fitness 62.94
Genome 69: Fitness 76.98
Genome 70: Fitness 35.90
Genome 71: Fitness 52.80
Genome 72: Fitness 88.01
Genome 73: Fitness 72.92
Genome 74: Fitness 69.41
Genome 75: Fitness 14.55
Genome 76: Fitness 53.63
Genome 77: Fitness 35.52
Genome 78: Fitness 56.29
Genome 79: Fitness 88.61
Genome 80: Fitness 37.39
Genome 81: Fitness 38.59
Genome 82: Fitness 91.82
Genome 83: Fitness 16.69
Genome 84: Fitness 80.76
Genome 85: Fitness 78.64
Genome 86: Fitness 36.52
Genome 87: Fitness 84.52
Genome 88: Fitness 35.40
Genome 89: Fitness 65.08
Genome 90: Fitness 23.81
Genome 91: Fitness 46.12
Genome 92: Fitness 38.45
Genome 93: Fitness 26.45
Genome 94: Fitness 46.38
Genome 95: Fitness 50.56
Genome 96: Fitness 44.10
Genome 97: Fitness 81.55
Genome 98: Fitness 30.38
Genome 99: Fitness 88.77
Genome 100: Fitness 35.55
Best fitness: 94.48
Generation 68/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 34.57
Genome 7: Fitness 87.32
Genome 8: Fitness 37.43
Genome 9: Fitness 73.15
Genome 10: Fitness 78.00
Genome 11: Fitness 91.58
Genome 12: Fitness 69.07
Genome 13: Fitness 78.93
Genome 14: Fitness 43.30
Genome 15: Fitness 87.95
Genome 16: Fitness 87.58
Genome 17: Fitness 18.18
Genome 18: Fitness 39.51
Genome 19: Fitness 44.77
Genome 20: Fitness 42.04
Genome 21: Fitness 38.71
Genome 22: Fitness 46.79
Genome 23: Fitness 53.50
Genome 24: Fitness 77.41
Genome 25: Fitness 65.69
Genome 26: Fitness 38.46
Genome 27: Fitness 59.47
Genome 28: Fitness 38.21
Genome 29: Fitness 91.19
Genome 30: Fitness 40.65
Genome 31: Fitness 83.58
Genome 32: Fitness 25.41
Genome 33: Fitness 78.39
Genome 34: Fitness 6.63
Genome 35: Fitness 42.08
Genome 36: Fitness 35.37
Genome 37: Fitness 87.48
Genome 38: Fitness 27.37
Genome 39: Fitness 30.80
Genome 40: Fitness 70.70
Genome 41: Fitness 34.50
Genome 42: Fitness 34.81
Genome 43: Fitness 91.62
Genome 44: Fitness 84.20
Genome 45: Fitness 33.32
Genome 46: Fitness 63.57
Genome 47: Fitness 33.51
Genome 48: Fitness 71.58
Genome 49: Fitness 17.85
Genome 50: Fitness 71.11
Genome 51: Fitness 43.13
Genome 52: Fitness 52.02
Genome 53: Fitness 33.53
Genome 54: Fitness 30.40
Genome 55: Fitness 84.35
Genome 56: Fitness 53.19
Genome 57: Fitness 83.77
Genome 58: Fitness 64.18
Genome 59: Fitness 79.20
Genome 60: Fitness 50.72
Genome 61: Fitness 58.69
Genome 62: Fitness 12.23
Genome 63: Fitness 56.30
Genome 64: Fitness 10.39
Genome 65: Fitness 72.71
Genome 66: Fitness 33.18
Genome 67: Fitness 33.62
Genome 68: Fitness 82.14
Genome 69: Fitness 57.53
Genome 70: Fitness 78.41
Genome 71: Fitness 6.58
Genome 72: Fitness 39.63
Genome 73: Fitness 21.20
Genome 74: Fitness 64.19
Genome 75: Fitness 62.40
Genome 76: Fitness 39.68
Genome 77: Fitness 51.20
Genome 78: Fitness 62.81
Genome 79: Fitness 30.41
Genome 80: Fitness 52.38
Genome 81: Fitness 72.87
Genome 82: Fitness 84.44
Genome 83: Fitness 28.10
Genome 84: Fitness 46.03
Genome 85: Fitness 67.79
Genome 86: Fitness 20.02
Genome 87: Fitness 92.49
Genome 88: Fitness 53.84
Genome 89: Fitness 54.70
Genome 90: Fitness 77.85
Genome 91: Fitness 74.87
Genome 92: Fitness 71.47
Genome 93: Fitness 29.68
Genome 94: Fitness 38.49
Genome 95: Fitness 83.55
Genome 96: Fitness 72.66
Genome 97: Fitness 55.89
Genome 98: Fitness 50.97
Genome 99: Fitness 49.07
Genome 100: Fitness 40.00
Best fitness: 94.48
Generation 69/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 38.72
Genome 7: Fitness 52.43
Genome 8: Fitness 54.98
Genome 9: Fitness 52.08
Genome 10: Fitness 28.89
Genome 11: Fitness 78.24
Genome 12: Fitness 33.39
Genome 13: Fitness 55.45
Genome 14: Fitness 34.64
Genome 15: Fitness 46.85
Genome 16: Fitness 54.49
Genome 17: Fitness 64.29
Genome 18: Fitness 37.08
Genome 19: Fitness 33.42
Genome 20: Fitness 48.64
Genome 21: Fitness 62.41
Genome 22: Fitness 62.95
Genome 23: Fitness 70.34
Genome 24: Fitness 75.37
Genome 25: Fitness 17.36
Genome 26: Fitness 32.62
Genome 27: Fitness 53.50
Genome 28: Fitness 10.86
Genome 29: Fitness 42.23
Genome 30: Fitness 33.24
Genome 31: Fitness 68.22
Genome 32: Fitness 65.68
Genome 33: Fitness 86.31
Genome 34: Fitness 75.97
Genome 35: Fitness 88.10
Genome 36: Fitness 85.97
Genome 37: Fitness 30.42
Genome 38: Fitness 55.51
Genome 39: Fitness 33.23
Genome 40: Fitness 54.62
Genome 41: Fitness 51.14
Genome 42: Fitness 56.40
Genome 43: Fitness 33.81
Genome 44: Fitness 79.73
Genome 45: Fitness 21.72
Genome 46: Fitness 29.83
Genome 47: Fitness 38.49
Genome 48: Fitness 61.40
Genome 49: Fitness 62.98
Genome 50: Fitness 86.02
Genome 51: Fitness 57.54
Genome 52: Fitness 48.42
Genome 53: Fitness 52.81
Genome 54: Fitness 52.56
Genome 55: Fitness 67.07
Genome 56: Fitness 77.82
Genome 57: Fitness 9.97
Genome 58: Fitness 44.31
Genome 59: Fitness 51.78
Genome 60: Fitness 58.46
Genome 61: Fitness 79.14
Genome 62: Fitness 35.51
Genome 63: Fitness 85.00
Genome 64: Fitness 38.61
Genome 65: Fitness 85.49
Genome 66: Fitness 56.17
Genome 67: Fitness 41.99
Genome 68: Fitness 41.08
Genome 69: Fitness 56.51
Genome 70: Fitness 55.45
Genome 71: Fitness 61.07
Genome 72: Fitness 62.09
Genome 73: Fitness 73.64
Genome 74: Fitness 54.61
Genome 75: Fitness 82.65
Genome 76: Fitness 65.01
Genome 77: Fitness 83.05
Genome 78: Fitness 33.94
Genome 79: Fitness 51.99
Genome 80: Fitness 91.39
Genome 81: Fitness 49.74
Genome 82: Fitness 39.50
Genome 83: Fitness 55.94
Genome 84: Fitness 71.32
Genome 85: Fitness 59.44
Genome 86: Fitness 80.33
Genome 87: Fitness 40.83
Genome 88: Fitness 30.26
Genome 89: Fitness 50.49
Genome 90: Fitness 49.38
Genome 91: Fitness 53.46
Genome 92: Fitness 12.86
Genome 93: Fitness 49.68
Genome 94: Fitness 50.42
Genome 95: Fitness 51.99
Genome 96: Fitness 48.45
Genome 97: Fitness 41.11
Genome 98: Fitness 64.46
Genome 99: Fitness 61.05
Genome 100: Fitness 55.51
Best fitness: 94.48
Generation 70/100
Genome 1: Fitness 94.48
Genome 2: Fitness 94.13
Genome 3: Fitness 94.10
Genome 4: Fitness 93.90
Genome 5: Fitness 93.81
Genome 6: Fitness 61.50
Genome 7: Fitness 87.94
Genome 8: Fitness 80.96
Genome 9: Fitness 77.00
Genome 10: Fitness 30.49
Genome 11: Fitness 92.25
Genome 12: Fitness 29.23
Genome 13: Fitness 28.96
Genome 14: Fitness 83.24
Genome 15: Fitness 88.89
Genome 16: Fitness 47.05
Genome 17: Fitness 51.47
Genome 18: Fitness 85.25
Genome 19: Fitness 35.31
Genome 20: Fitness 36.74
Genome 21: Fitness 61.26
Genome 22: Fitness 58.22
Genome 23: Fitness 31.58
Genome 24: Fitness 87.99
Genome 25: Fitness 49.38
Genome 26: Fitness 30.84
Genome 27: Fitness 32.39
Genome 28: Fitness 16.15
Genome 29: Fitness 38.46
Genome 30: Fitness 56.12
Genome 31: Fitness 52.56
Genome 32: Fitness 51.17
Genome 33: Fitness 49.22
Genome 34: Fitness 88.84
Genome 35: Fitness 34.78
Genome 36: Fitness 62.82
Genome 37: Fitness 60.73
Genome 38: Fitness 33.80
Genome 39: Fitness 32.60
Genome 40: Fitness 83.82
Genome 41: Fitness 43.55
Genome 42: Fitness 87.25
